#ICAO,IATA,Full_name,Continent,Location,Longitude,Latitude
"MO40","","Salem Memorial Hospital Heliport","NA","Salem","-91.5688018798828","37.652000427246094"
"MO41","","Landing Pad Heliport","NA","Troy","-90.9633026123046","38.982398986816406"
"MO42","","Wileys Air Strip","NA","Gorin","-92.07240","40.376403"
"MO43","","Wilkins Airport","NA","Montgomery City","-91.4434967041015","38.96849822998047"
"MO44","","St Joseph Health Center Heliport","NA","St Charles","-90.483497619628","38.78340148925781"
"MO45","","Sky-Vu Airport","NA","Montgomery City","-91.5660018920898","38.8922004699707"
"MO46","","Walker Airport","NA","Louisana","-91.1717987060546","39.520301818847656"
"MO47","","Air Ambulance Heliport","NA","Mexico","-91.8793029785156","39.174800872802734"
"MO48","","Mosaic Life Care Heliport","NA","St. Joseph","-94.77237","39.771771"
"MO49","","Five Mile Airport","NA","Joplin","-94.5766983032226","36.970298767089844"
"MO5","","Bollinger-Crass Memorial Airport","NA","Van Buren","-91.007102966308","37.00699996948242"
"MO50","","St Francis Hospital Heliport","NA","Cape Girardeau","-89.5753021240234","37.31060028076172"
"MO51","","Schaback Strip","NA","Weston","-94.8477020263671","39.42359924316406"
"MO52","","Skyriders Airport","NA","Wheatland","-93.3834991455078","37.86669921875"
"MO53","","Meadows Airport","NA","Bethany","-93.9336013793945","40.233299255371094"
"MO54","","Dudley Airport","NA","Dudley","-90.0889968872070","36.78200149536133"
"MO55","","St Louis University Hospital Heliport","NA","St Louis","-90.23922","38.622886"
"MO56","","Lost Mine Airport","NA","Theodosia","-92.6401977539062","36.514198303222656"
"MO57","","Henderson Mounds E B G Airport","NA","East Prairie","-89.466697692871","36.707000732421875"
"MO58","","Waldemer Flying W Ranch Airport","NA","Fairdealing","-90.640403747558","36.65840148925781"
"MO59","","K & N Field","NA","Moscow Mills","-90.9001007080078","38.91450119018555"
"MO60","","SSM Health St. Clare Hospital-Fenton Heliport","NA","St. Louis","-90.47666","38.529444"
"MO61","","Bel-Voir Acres Airport","NA","Golden","-93.6418991088867","36.55839920043945"
"MO62","","Hibbs Farm Airport","NA","Sheridan","-94.5815963745117","40.51029968261719"
"MO63","","Spelman/St. Luke's Hospital Heliport","NA","Kansas City","-94.6461029052734","39.252201080322266"
"MO64","","Kimberling Airport","NA","Kimberling City","-93.444602966308","36.609798431396484"
"MO65","","Misty Meadows Airport","NA","Kirbyville","-93.1029968261718","36.58340072631836"
"MO66","","Linden Air Airport","NA","Ozark","-93.14555","37.059167"
"MO67","","Hayes Field","NA","Poplar Bluff","-90.3140029907226","36.71120071411133"
"MO68","","Eads Ridge Airport","NA","Fair Grove","-93.0996017456054","37.40530014038086"
"MO69","","Baptist Medical Center Heliport","NA","Kansas City","-94.5772018432617","39.006099700927734"
"MO7","","St Louis Downtown Heliport","NA","St Louis","-90.1829986","38.62530136"
"MO70","","St Francis Hospital Heliport","NA","Maryville","-90.876197814941","40.32809829711914"
"MO71","","Block Air Village Airport","NA","Holt","-94.4182968139648","39.46310043334961"
"MO72","","Flying 'J' Ranch Airport","NA","Van Buren","-90.866798400878","37.04029846191406"
"MO73","","Rolling Shoals Farm Airport","NA","Williamsville","-90.5584030151367","36.98759841918945"
"MO74","","Cedar Creek Airport","NA","Columbia","-92.1696014404296","38.922298431396484"
"MO75","","Brownsberger Airport","NA","Montrose","-94.0532989501953","38.30500030517578"
"MO76","","Life Line 2 Heliport","NA","Saint Robert","-92.161016","37.8232444"
"MO77","","Arnika Ranch Airport","NA","Ava","-92.542701721191","36.975101470947266"
"MO78","","Stickle Cattle Farms Airport","NA","Belle","-91.7835006713867","38.31669998168945"
"MO79","","Sky Ranch Ii Airport","NA","Belleview","-90.7154006958007","37.67919921875"
"MO80","","Oak Ridge Airpark","NA","Mountain Grove","-92.32350","37.160598"
"MO81","","Dove Airstrip","NA","Bismarck","-90.6147994995117","37.6708984375"
"MO82","","Howard Airport","NA","Gorin","-92.0568008422851","40.40890121459961"
"MO83","","Widmark Airport","NA","Green City","-92.9549026489257","40.25310134887695"
"MO84","","Viburnum Airport","NA","Viburnum","-91.1334991455078","37.71670150756836"
"MO85","","Wells Airport","NA","Marshfield","-92.8338012695312","37.25170135498047"
"MO86","","Sanctuary Airport","NA","Bellflower","-91.3039016723632","38.95970153808594"
"MO87","","Powis Airport","NA","Oak Grove","-94.1619033813476","38.94580078125"
"MO88","","Feutz Airport","NA","Hatton","-92.009300231933","39.099998474121094"
"MO89","","Bar-Vik Airport","NA","Laurie","-92.858497619628","38.174198150634766"
"MO91","","Barnes Jewish Hospital Heliport","NA","St Louis","-90.250099182128","38.633399963378906"
"MO92","","SSM Health Depaul Hospital-St. Louis Heliport","NA","Bridgeton","-90.432","38.752169"
"MO93","","Keeven Air Ranch Airport","NA","Hawk Point","-91.14809","39.044819"
"MO94","","Starr Airport","NA","Trimble","-94.580200195312","39.5"
"MO95","","Hawkins Airport","NA","Carrollton","-93.66220","39.4417"
"MO96","","Ray Johnson Inc Airport","NA","Centerville","-90.963500976562","37.41619873046875"
"MO97","","SSM Health St. Joseph Hospital-Wentzville Heliport","NA","Wentzville","-90.881483","38.822722"
"MO98","","Williams Airport","NA","Cleveland","-94.5849990844726","38.71310043334961"
"MO99","","Miller Airport","NA","Climax Springs","-93.0771026611328","38.11640167236328"
"MOH","MOH","Maleo Airport","AS","Morowali","121.66027","-2.203333"
"MOS","","Moses Point Airport","NA","Elim","-162.057006835937","64.69819641113281"
"MP00","PDM","Capt Justiniano Montenegro Airport","NA","Pedasi","-80.02330017089","7.5568799972534"
"MP01","","Finca Ceiba Airport","NA","Finca JaguÃ¡","-82.836402893066","8.354999542236328"
"MP02","","Finca 45 Airport","NA","Dos CaÃ±os","-82.7338027954101","9.543330192565918"
"MP03","","La Cabezona Airport","NA","Guarumal","-82.504","8.3457"
"MP17","","Finca 67 Airport","NA","Changuinola","-82.4990997314453","9.434410095214844"
"MP18","","Penonome Airport","NA","Penonome","-80.3602981567382","8.503829956054688"
"MP21","","Alvaro Berroa Airport","NA","Nueva California","-82.6643981933593","8.770389556884766"
"MP22","","Ingenio Santa Rosa Airport","NA","Ingenio Santa Rosa","-80.6586990356445","8.195219993591309"
"MP23","","Calzada Larga Airport","NA","Calzada Larga","-79.54509735107","9.1662797927856"
"MP24","","Chame Airport","NA","Chame District","-79.88970","8.58846"
"MP26","","Punta Cocos Airport","NA","Punta Cocos","-78.9044036865234","8.224849700927734"
"MP27","","Deborah Airport","NA","Guabito","-82.5954971313476","9.51613998413086"
"MPBO","BOC","Bocas Del Toro International Airport","NA","Isla ColÃ³n","-82.2508010864257","9.340849876403809"
"MPCE","CTD","Alonso Valderrama Airport","NA","ChitrÃ©","-80.4096984863281","7.987840175628662"
"MPCH","CHX","Cap Manuel NiÃ±o International Airport","NA","Changuinola","-82.51506","9.458962"
"MPDA","DAV","Enrique Malek International Airport","NA","David","-82.4349975585937","8.390999794006348"
"MPEJ","ONX","Enrique Adolfo Jimenez Airport","NA","ColÃ³n","-79.8674011230468","9.356639862060547"
"MPFS","","Fort Sherman Airport","NA","Fort Sherman","-79.9497985839843","9.365090370178223"
"MPG","MPG","Makini Airport","OC","Makini","147.65116666","-6.532222222220001"
"MPHO","BLB","Panama Pacific International Airport","NA","PanamÃ¡ City","-79.59960","8.91479"
"MPI","MPI","Mamitupo Airport","NA","Mamitupo","-77.984","9.1851"
"MPJE","JQE","JaquÃ© Airport","NA","JaquÃ©","-78.157203674316","7.51777982711792"
"MPLP","PLP","Captain Ramon Xatruch Airport","NA","La Palma","-78.14170","8.40667"
"MPMG","PAC","Marcos A. Gelabert International Airport","NA","Albrook","-79.5556030273437","8.973340034484863"
"MPNU","","Augusto Vergara Airport","NA","Los Santos","-80.27610015869","7.8573799133301"
"MPOA","PUE","Puerto Obaldia Airport","NA","Puerto Obaldia","-77.41","8.667"
"MPRH","RIH","Scarlett Martinez International Airport","NA","RÃ­o Hato","-80.12789916992","8.375880241394"
"MPSA","SYP","Ruben Cantu Airport","NA","Santiago","-80.9452972412109","8.085599899291992"
"MPTO","PTY","Tocumen International Airport","NA","Tocumen","-79.383499145","9.0713596344"
"MPU","MPU","Mapua(Mabua) Airport","OC","Tatau Island","151.99111111","-2.81138888889"
"MPVR","PVE","El Porvenir Airport","NA","El Porvenir","-78.94","9.558"
"MPWN","NBL","San Blas Airport","NA","Wannukandi","-78.9794998168945","9.449600219726562"
"MPX","MPX","Miyanmin Airport","OC","Miyanmin","141.62083333","-4.903055555560001"
"MPZL","","Finca 32 Airport","NA","La Dalia","-82.5626983642578","9.42708969116211"
"MQO","MQO","Malam Airport","OC","Malam","142.64972222","-8.70916666667"
"MR-0001","","Old NÃ©ma Airport","AF","NÃ©ma","-7.283","16.6057"
"MR-0002","","Bou Gara Airport","AF","","-10.791","16.5334"
"MRAD","","Aerodamas Airport","NA","Quepos","-84.2089996337890","9.45777702331543"
"MRAG","","Altagracia Airport","NA","AltaGracia Resort","-83.58265","9.332707"
"MRAJ","","Aranjuez Airport","NA","Miramar","-84.80755","10.057268"
"MRAL","","Altomonte Airport","NA","Trinidad","-83.62604","9.363861"
"MRAM","","Amubri Airport","NA","Amubri","-82.9546966552734","9.52163028717041"
"MRAN","FON","Arenal Airport","NA","La Fortuna/San Carlos","-84.63449","10.478"
"MRAO","TTQ","Aerotortuguero Airport","NA","Roxana","-83.609","10.42"
"MRAR","","Atirro Airport","NA","Turrialba","-83.650001525878","9.850000381469727"
"MRAT","","Altamira de San Carlos Airport","NA","San Carlos","-84.3666992187","10.51669979095459"
"MRBA","BAI","Buenos Aires Airport","NA","Punta Arenas","-83.33017","9.163949"
"MRBB","","Babilonia Airport","NA","Siquirres","-83.5833358764648","10.133333206176758"
"MRBC","BCL","Barra del Colorado Airport","NA","Pococi","-83.5856018066406","10.768699645996094"
"MRBM","","Bremen Airport","NA","Guacimo","-83.5845031738281","10.219499588012695"
"MRBN","","Bataan (Monte Libano) Airport","NA","LimÃ³n","-83.3166656494140","10.083333015441895"
"MRBO","","Boca Naranjo Airport","NA","Quepos","-84.1259002685546","9.391960144042969"
"MRBP","","Barra de Parismina Airport","NA","Pococi","-83.349998474121","10.300000190734863"
"MRBT","","Barra del Tortuguero","NA","Tortuguero","-83.514","10.569"
"MRCA","","Codela Airport","NA","Guapiles","-85.091697692","10.4139995575"
"MRCC","OTR","Coto 47 Airport","NA","Corredores","-82.9685974121093","8.60155963897705"
"MRCE","","Carate Airport","NA","Golfito","-83.4649963378906","8.445110321044922"
"MRCH","JAP","Chacarita Airport","NA","Puntarenas","-84.772697448","9.98141002655"
"MRCI","","Ciruelas Airport","NA","Bagaces","-85.349998474121","10.516667366027832"
"MRCJ","","Cajuela/San Isidro Airport","NA","San Isidro","-83.6881","9.38862"
"MRCL","","Coyolar Airport","NA","Liberia","-85.5113906860351","10.667222023010254"
"MRCO","","El Cerrito Airport","NA","Filadelfia","-85.5581970214843","10.45359992980957"
"MRCR","PLD","Playa Samara/Carrillo Airport","NA","Carrillo","-85.48139953613","9.8705101013184"
"MRCV","","Cabo Velas Airport","NA","Nicoya","-85.85289764404","10.355699539185"
"MRCZ","","Carrizal Airport","NA","Carrizal","-84.1695022583007","10.087599754333496"
"MRDC","","Duacari 2 Airport","NA","Guapiles","-83.6305007934570","10.351499557495117"
"MRDD","","Don Diego Airport","NA","LimÃ³n","-82.8833312988281","9.550000190734863"
"MRDK","DRK","Drake Bay Airport","NA","Puntarenas","-83.641700744","8.71889019012"
"MRDM","","Dos MarÃ­as Airport","NA","Chorotega","-84.9899978637695","9.927909851074219"
"MRDO","","Dieciocho Airport","NA","Puntarenas","-83.4298019409179","8.90369987487793"
"MREC","","El Carmen de Siquirres Airport","NA","Siquirres","-83.4721984863281","10.20199966430664"
"MRED","","El Descanso de Poco Sol Airport","NA","San Carlos","-84.533302307128","10.866700172424316"
"MREO","","El Ceibo Airport","NA","TicabÃ¡n","-83.849998474121","10.533332824707031"
"MRER","","El Ron Ron Airport","NA","Ron Ron","-84.4501037597656","10.300299644470215"
"MRET","","Esterillos / Finca Airport","NA","Parrita","-84.4666671752929","9.533332824707031"
"MRFD","","Finca Delicias Airport","NA","Puerto CortÃ©s","-83.55030","8.957706"
"MRFI","","Finca 10 / Nuevo Palmar Sur Airport","NA","Puntarenas","-83.507301330566","8.916350364685059"
"MRFL","FMG","Flamingo Airport","NA","Brasilito","-85.7826995849609","10.418600082397461"
"MRFP","","Frutez - Pital Airport","NA","San Carlos","-84.3690032958984","10.447400093078613"
"MRFS","","Finca 63 (Coto 63) Airport","NA","Puntarenas","-83.0652999877929","8.65250015258789"
"MRGA","","Garza Airport","NA","Garza","-85.6333007812","9.91670036315918"
"MRGF","GLF","Golfito Airport","NA","Golfito","-83.1821975708007","8.654009819030762"
"MRGP","GPL","Guapiles Airport","NA","Pococi","-83.7969970703000","10.2172002792"
"MRGT","","Guatuso Airport","NA","Alajuela","-84.8333358764648","10.683333396911621"
"MRHB","","Helibancosta Heliport","NA","Area metropolitana","-84.0804977416992","9.935449600219727"
"MRHG","","Hacienda Rancho Grande Airport","NA","Sarapiqui","-84.0833358764648","10.449999809265137"
"MRHH","","Hacienda Homuha Airport","NA","San Carlos","-84.3666687011718","10.800000190734863"
"MRHO","","Hacienda Rio Cuarto Airport","NA","Sarapiqui","-84.150001525878","10.566666603088379"
"MRHP","","Hacienda La PacÃ­fica Airport","NA","CaÃ±as","-85.150001525878","10.449999809265137"
"MRHS","","Hacienda La Suerte Airport","NA","Pococi","-83.6666641235351","10.449999809265137"
"MRIA","PBP","Islita Airport","NA","Nandayure","-85.3707962036132","9.856109619140625"
"MRIS","","Las Islas Airport","NA","San Carlos","-83.974098205566","10.558300018310547"
"MRJO","","Jaco Airport","NA","Jaco","-84.55639648437","9.555270195007324"
"MRLA","","La ZampoÃ±a Airport","NA","Guanacaste","-85.4333343505859","10.266667366027832"
"MRLB","LIR","Daniel Oduber Quiros International Airport","NA","Liberia","-85.54440","10.5933"
"MRLC","LSL","Los Chiles Airport","NA","Los Chiles","-84.7061004638671","11.035300254821777"
"MRLE","","Laurel Airport","NA","Puntarenas","-82.9065017700195","8.440409660339355"
"MRLF","","La Flor Airport","NA","Liberia","-85.5329971313476","10.649999618530273"
"MRLG","","La Garroba Airport","NA","Upala","-84.9166641235351","10.800000190734863"
"MRLI","","La Ligia Airport","NA","Parrita","-84.3014984130859","9.515270233154297"
"MRLL","","Las Lomas Airport","NA","Siquirres","-83.5833358764648","10.066666603088379"
"MRLM","LIO","Limon International Airport","NA","Puerto Limon","-83.0220031738281","9.95796012878418"
"MRLN","","La Guinea Airport","NA","Nicoya","-85.4720001220703","10.420700073242188"
"MRLO","","La Loma Heliport","NA","Escazu","-84.0833358764648","9.925832748413086"
"MRLP","","Las Piedras Airport","NA","CaÃ±as","-85.1999969482421","10.366666793823242"
"MRLS","","La Victoria de Sarapiqui Heliport","NA","Sarapiqui","-83.9167022705078","10.316699981689453"
"MRLT","","Las Trancas Airport","NA","Las Trancas","-85.599998474121","10.567000389099121"
"MRLV","","La Cueva Airport","NA","Liberia","-85.528099060058","10.68120002746582"
"MRLY","","La Yolanda Airport","NA","Parrita","-84.5666656494140","9.550000190734863"
"MRLZ","","La Zopilota Airport","NA","Guanacaste","-85.4619979858398","10.483599662780762"
"MRMA","","Monte Alto Airport","NA","Abangares","-85.2666702270507","10.083333015441895"
"MRMC","","Murcielago Airport","NA","La Cruz","-85.7166671752929","10.916666984558105"
"MRMJ","CSC","Mojica Airport","NA","CaÃ±as","-85.1745986938000","10.4307003021"
"MRNC","NCT","Guanacaste Airport","NA","Nicoya/Guanacate","-85.4458007812","10.139399528503418"
"MRNI","","La Bonita Airport","NA","San Isidro","-83.67789","9.389821"
"MRNS","NOB","Nosara Airport","NA","Nicoya","-85.6529998779000","9.976490020750001"
"MROC","SJO","Juan Santamaria International Airport","NA","San Jose","-84.2088012695312","9.993860244750977"
"MRPA","","Palo Arco Airport","NA","Nandayure","-85.2378997802734","9.851409912109375"
"MRPB","","Playa Blanca (J. W. Berteus) Airport","NA","Puntarenas","-83.43299865722","8.64999"
"MRPC","","Paso Canoas Airport","NA","Paso Canoas","-82.86","8.534"
"MRPD","","Pandora Airport","NA","LimÃ³n","-82.9832000732421","9.732170104980469"
"MRPJ","PJM","Puerto Jimenez Airport","NA","Puerto Jimenez","-83.3000030517578","8.533329963684082"
"MRPK","","Papa Kilo Airport","NA","Uvita","-83.73544","9.157537"
"MRPL","","PortalÃ³n Airport","NA","PortalÃ³n","-83.9794998168945","9.357979774475098"
"MRPM","PMZ","Palmar Sur Airport","NA","Palmar Sur","-83.4685974121093","8.951029777526855"
"MRPN","","Pelon Nuevo Airport","NA","Liberia","-85.4141998291015","10.486700057983398"
"MRPO","","Punta Banco Airport","NA","Puntarenas","-83.1369018554687","8.35731029510498"
"MRPP","","Playa PÃ¡jaros Airport","NA","Paquera","-84.6943969726562","9.858309745788574"
"MRPS","","PeÃ±as Blancas Airport","NA","Santa Cruz","-85.678001403808","10.315600395202637"
"MRPT","","Agropecuaria Playa Caletas Airport","NA","Nicoya/Guanacate","-85.2333297729492","9.733332633972168"
"MRPV","SYQ","Tobias Bolanos International Airport","NA","San Jose","-84.1398010253906","9.957050323486328"
